<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20031001 to 20031031</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2003 297 11   8.5   4.4   22896.  434. 27
2003 297 12   9.6   4.9   46646.  437. 47
2003 297 13   9.5   5.1   38514.  451. 47
2003 297 14   9.4   6.4   53788.  444. 47
2003 297 15  15.1  15.1  196314.  493. 67
2003 297 16  22.7  31.3  441934.  585. 67
2003 297 17  24.7  37.4  296448.  572. 67
2003 297 18  24.7  51.6  241115.  598. 50
2003 297 19  32.3  28.4  328254.  591. 50
2003 297 20  31.0  20.5  354441.  585. 50
2003 297 21  24.9  30.1  349682.  594. 60
2003 297 22  30.3  20.4  148262.  584. 60
2003 297 23  33.9   6.7   47620.  578. 60
2003 298  0  34.0   5.8   15624.  571. 40
2003 298  1  32.7   9.6   44170.  577. 40
2003 298  2  18.8  28.6  284291.  565. 40
2003 298  3  14.7  29.8  303546.  541. 27
2003 298  4  14.2  19.4  349135.  527. 27
2003 298  5  13.5  16.9  288915.  525. 27
2003 298  6  12.0  15.2  305228.  530. 27
2003 298  7  15.4   8.3  350436.  562. 27
2003 298  8  14.5   8.5  278281.  547. 27
2003 298  9  13.4   8.5  147489.  530. 23
2003 298 10  12.0   6.5  171652.  537. 23
2003 298 11  14.8   5.4  133952.  576. 23
2003 298 12  12.9   4.3  295972.  570. 43
2003 298 13   8.7   5.8  470313.  609. 43
2003 298 14  12.4   4.9  180260.  594. 43
2003 298 15  15.6   2.9   61027.  557. 37
2003 298 16  15.3   3.0   66623.  552. 37
2003 298 17  14.7   2.6  137103.  541. 37
2003 298 18  14.3   2.2  104371.  526. 13
2003 298 19  13.8   1.9  122806.  515. 13
2003 298 20  13.5   1.7  108553.  489. 13
2003 298 21  12.8   1.6  112761.  481. 27
2003 298 22  12.4   1.3   99703.  477. 27
2003 298 23  12.3   1.1   85554.  462. 27
2003 299  0  11.6   1.4  129083.  454. 23
2003 299  1  11.1   1.4  134226.  433. 23
2003 299  2  10.7   1.2  150563.  423. 23
2003 299  3  10.3   1.4  158644.  427. 20
2003 299  4   9.9   1.3  144672.  373. 20
2003 299  5   9.3   1.3  140646.  379. 20
2003 299  6   9.3   1.1  123426.  396. 17
2003 299  7   9.5   0.9  114157.  391. 17
2003 299  8   9.6   0.9   90369.  380. 17
2003 299  9  11.9   1.2  175615.  449. 20
2003 299 10  15.2   1.9  239583.  511. 20
2003 299 11  14.6   1.9  284319.  507. 20
2003 299 12  13.7   2.4  235626.  544. 10
2003 299 13  12.9   2.7  173377.  514. 10
2003 299 14  11.9   2.2  205447.  476. 10
2003 299 15  11.3   1.9  158400.  464. 10
2003 299 16  10.8   1.9  110297.  464. 10
2003 299 17  10.2   1.9  105896.  453. 10
2003 299 18  10.7   1.9  134280.  459. 33
2003 299 19  14.1   2.7  176875.  491. 33
2003 299 20  15.9   3.2  212160.  545. 33
2003 299 21  14.6   3.2  183727.  534. 37
2003 299 22  13.4   2.8  154027.  478. 37
2003 299 23  12.5   2.5  110110.  481. 37
2003 300  0  11.3   2.2   95558.  469. 37
2003 300  1  10.6   1.9   80252.  467. 37
2003 300  2  10.8   1.9  101028.  460. 37
2003 300  3  10.1   1.3  109860.  462. 33
2003 300  4  10.1   1.2  124563.  476. 33
2003 300  5  10.1   1.3  140242.  473. 33
2003 300  6  10.0   1.5  129529.  467. 33
2003 300  7   9.9   1.4  127745.  475. 33
2003 300  8  10.1   1.3  142919.  479. 33
2003 300  9   9.8   1.5  126357.  470. 20
2003 300 10   9.6   1.5  154608.  474. 20
2003 300 11   9.3   1.7  124254.  473. 20
2003 300 12   9.3   1.5  104435.  487. 20
2003 300 13   8.8   1.3  112008.  472. 20
2003 300 14   8.4   1.1  141032.  448. 20
2003 300 15   8.6   0.9  212316.  469. 23
2003 300 16   8.7   1.2  184128.  482. 23
2003 300 17   8.6   1.3  167081.  471. 23
2003 300 18   9.1   1.1  198455.  460. 13
2003 300 19   9.5   1.1  209644.  462. 13
2003 300 20   9.6   0.9  199123.  449. 13
2003 300 21   9.6   0.9  190270.  436. 10
2003 300 22   9.7   0.9  199797.  447. 10
2003 300 23  10.0   0.9  173671.  480. 10
2003 301  0  10.0   0.9  140807.  476. 30
2003 301  1   9.6   0.9  205018.  475. 30
2003 301  2  14.3   1.8  284107.  535. 30
2003 301  3  19.0   2.2  143155.  597. 47
2003 301  4  19.3   4.6  122689.  606. 47
2003 301  5  18.4   5.1   82678.  607. 47
2003 301  6  18.4   5.4   81715.  620. 37
2003 301  7  18.3   6.1   78061.  622. 37
2003 301  8  16.9   7.4   67934.  612. 37
2003 301  9  15.4   4.2  324969.  653. 47
2003 301 10  12.9   1.4  695918.  759. 47
2003 301 11  11.4   1.7  959563.  767. 47
2003 301 12  11.5   1.6  761813.  800. 27
2003 301 13  10.7   1.8  730583.  809. 27
2003 301 14  10.4 999.9 9999999. 9999. 27
2003 301 15   9.0 999.9 9999999. 9999. 40
2003 301 16   9.3 999.9 9999999. 9999. 40
2003 301 17   9.3 999.9 9999999. 9999. 40
2003 301 18   9.3 999.9 9999999. 9999. 33
2003 301 19   9.7 999.9 9999999. 9999. 33
2003 301 20  10.1 999.9 9999999. 9999. 33
2003 301 21  10.1 999.9 9999999. 9999. 40
2003 301 22  10.2 999.9 9999999. 9999. 40
2003 301 23   9.6 999.9 9999999. 9999. 40
2003 302  0   9.6 999.9 9999999. 9999. 47
2003 302  1   9.7 999.9 9999999. 9999. 47
2003 302  2   9.7 999.9 9999999. 9999. 47
2003 302  3  10.0 999.9 9999999. 9999. 40
2003 302  4  10.0 999.9 9999999. 9999. 40
2003 302  5   9.4 999.9 9999999. 9999. 40
2003 302  6  26.4 999.9 9999999. 9999. 90
2003 302  7  28.8 999.9 9999999. 9999. 90
2003 302  8  19.9 999.9 9999999. 9999. 90
2003 302  9  30.1 999.9 9999999. 9999. 80
2003 302 10  26.9 999.9 9999999. 9999. 80
2003 302 11  28.0 999.9 9999999. 9999. 80
2003 302 12  37.9 999.9 9999999. 9999. 77
2003 302 13  39.2 999.9 9999999. 9999. 77
2003 302 14  42.1 999.9 9999999. 9999. 77
2003 302 15  45.8 999.9 9999999. 9999. 77
2003 302 16  47.3 999.9 9999999. 9999. 77
2003 302 17  44.7 999.9 9999999. 9999. 77
2003 302 18  44.4 999.9 9999999. 9999. 87
2003 302 19  39.9 999.9 9999999. 9999. 87
2003 302 20  34.1 999.9 9999999. 9999. 87
2003 302 21  30.3 999.9 9999999. 9999. 87
2003 302 22  25.9 999.9 9999999. 9999. 87
2003 302 23  21.9 999.9 9999999. 9999. 87
2003 303  0  19.2 999.9 9999999. 9999. 87
2003 303  1  18.2 999.9 9999999. 9999. 87
2003 303  2  15.1 999.9 9999999. 9999. 87
2003 303  3  12.9 999.9 9999999. 9999. 73
2003 303  4  12.8 999.9 9999999. 9999. 73
2003 303  5  11.8 999.9 9999999. 9999. 73
2003 303  6  10.5 999.9 9999999. 9999. 53
2003 303  7   9.7 999.9 9999999. 9999. 53
2003 303  8  10.3 999.9 9999999. 9999. 53
2003 303  9   9.0 999.9 9999999. 9999. 47
2003 303 10   6.2 999.9 9999999. 9999. 47
2003 303 11   5.3 999.9 9999999. 9999. 47
2003 303 12   5.7 999.9 9999999. 9999. 50
2003 303 13   5.8 999.9 9999999. 9999. 50
2003 303 14   6.6 999.9 9999999. 9999. 50
2003 303 15   6.7 999.9 9999999. 9999. 70
2003 303 16   9.9 999.9 9999999. 9999. 70
2003 303 17  22.9 999.9 9999999. 9999. 70
2003 303 18  34.8 999.9 9999999. 9999. 90
2003 303 19  38.0 999.9 9999999. 9999. 90
2003 303 20  35.6 999.9 9999999. 9999. 90
2003 303 21  33.1 999.9 9999999. 9999. 90
2003 303 22  25.0 999.9 9999999. 9999. 90
2003 303 23  29.6 999.9 9999999. 9999. 90
2003 304  0  30.6 999.9 9999999. 9999. 83
2003 304  1  29.7 999.9 1307434. 1161. 83
2003 304  2  29.4 999.9  804493. 1183. 83
2003 304  3  26.4 999.9   48703. 1189. 77
2003 304  4  24.3 999.9   65668. 1159. 77
2003 304  5  19.7 999.9  249711. 1157. 77
2003 304  6  16.6 999.9  163509. 1157. 73
2003 304  7  15.4 999.9  102270. 1110. 73
2003 304  8  16.2 999.9   71172. 1074. 73
2003 304  9  16.8 999.9   55325. 1062. 67
2003 304 10  17.1 999.9   48263. 1044. 67
2003 304 11  14.4   7.8   85705. 1003. 67
2003 304 12  11.2   6.4   74495.  994. 73
2003 304 13  12.3   4.9   46084.  968. 73
2003 304 14  11.2   5.2   50129.  941. 73
2003 304 15  10.8   5.4   40147.  920. 47
2003 304 16  10.6   5.1   40575.  900. 47
2003 304 17  10.1   4.2   29387.  885. 47
2003 304 18   9.8   3.7   32041.  881. 40
2003 304 19  10.6   3.3   30195.  877. 40
2003 304 20  10.4   2.1   25559.  869. 40
2003 304 21   9.7   2.6   19299.  858. 43
2003 304 22   8.8   2.8   19224.  848. 43
2003 304 23   8.2   2.1   15684.  835. 43
</pre><hr><HR>
<ADDRESS>
<table>
<tr>
<td>
If you have any questions about OMNIWeb Plus Interface,contact:<br>
<A HREF="mailto:Natalia.E.Papitashvili@nasa.gov">
Dr. Natalia Papitashvili</A>, Code 672, Greenbelt, MD 20771.
</ADDRESS>
</td></tr>
</table>
<HR>
<H6>Last Update: August 03, 2026, NEP.</H6>
</BODY>
</HTML>
