<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20000701 to 20000731</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2000 206 13   8.5   2.7   14997.  364.  7
2000 206 14   8.3   2.9   13561.  367.  7
2000 206 15   8.1   2.8   12473.  370.  3
2000 206 16   8.1   2.7   11839.  365.  3
2000 206 17   7.8   1.9   22619.  354.  3
2000 206 18   8.0   1.5   29003.  344.  3
2000 206 19   8.0   1.7   27654.  344.  3
2000 206 20   7.8   1.8   23738.  360.  3
2000 206 21   7.6   1.8   28735.  362. 17
2000 206 22   7.6   1.8   38466.  356. 17
2000 206 23   7.6   1.8   31709.  358. 17
2000 207  0   7.6   2.0   26915.  359. 13
2000 207  1   7.8   2.4   17197.  368. 13
2000 207  2   8.0   2.4   18105.  364. 13
2000 207  3   8.1   2.3   17014.  362. 13
2000 207  4   8.0   2.3   16277.  360. 13
2000 207  5   8.1   2.8   14632.  358. 13
2000 207  6   9.6   2.8   20817.  353.  7
2000 207  7   9.7   2.1   29348.  351.  7
2000 207  8   9.4   1.8   29105.  351.  7
2000 207  9   8.9   1.8   29537.  345. 10
2000 207 10   8.2   2.2   33681.  335. 10
2000 207 11   8.3   2.2   30905.  338. 10
2000 207 12   8.2   2.2   27256.  334. 17
2000 207 13   8.1   2.3   29047.  333. 17
2000 207 14   8.1   3.8   30855.  342. 17
2000 207 15   7.9   4.8   24210.  362. 20
2000 207 16   7.4   3.3   32114.  343. 20
2000 207 17   7.1   3.2   33550.  339. 20
2000 207 18   7.5   2.6   34372.  334. 13
2000 207 19   7.8   2.4   29308.  337. 13
2000 207 20   8.1   2.1   26618.  332. 13
2000 207 21   8.1   2.1   24449.  328. 20
2000 207 22   8.0   2.1   23733.  328. 20
2000 207 23   7.4   3.2   29561.  335. 20
2000 208  0   7.7   2.9   23905.  332. 20
2000 208  1   8.1   2.1   27338.  329. 20
2000 208  2   8.0   2.2   19495.  327. 20
2000 208  3   7.7   2.8   35194.  334. 23
2000 208  4  10.8   5.1   36784.  372. 23
2000 208  5  11.8   5.6   45666.  382. 23
2000 208  6  11.0  10.5   39368.  381. 33
2000 208  7  11.2  10.6   34960.  377. 33
2000 208  8   9.6  12.4   40260.  377. 33
2000 208  9   9.6  10.4   38766.  374. 27
2000 208 10   8.6  10.1   35014.  364. 27
2000 208 11   8.2  10.6   51800.  358. 27
2000 208 12   8.9   7.8   38746.  358. 37
2000 208 13   7.8   9.1   54693.  358. 37
2000 208 14   7.2   8.1   56099.  356. 37
2000 208 15   5.9   8.3   67235.  355. 27
2000 208 16   5.4   7.8   74447.  351. 27
2000 208 17   5.5  10.1   52261.  357. 27
2000 208 18   4.9  12.0   33233.  357. 43
2000 208 19   8.5  22.5   54777.  385. 43
2000 208 20   9.5  22.0  108476.  396. 43
2000 208 21   4.8  24.8  101673.  400. 47
2000 208 22   8.4  19.8   77637.  398. 47
2000 208 23   6.7  23.7   66203.  392. 47
2000 209  0   7.4  19.0   71018.  388. 37
2000 209  1   8.6  13.7   95834.  379. 37
2000 209  2   8.2  13.1  107778.  367. 37
2000 209  3   6.9  13.7   81581.  368. 20
2000 209  4   4.9  13.9   53710.  371. 20
2000 209  5   4.1  14.2   38460.  368. 20
2000 209  6   4.0  13.8   32861.  364.  7
2000 209  7   3.4  13.5   32494.  361.  7
2000 209  8   3.6  11.5   30814.  359.  7
2000 209  9   4.8   7.8   32120.  350.  3
2000 209 10   5.8   4.9   33444.  348.  3
2000 209 11   6.2   4.3   31271.  344.  3
2000 209 12   6.3   3.8   36097.  342.  7
2000 209 13   6.5   3.6   44023.  342.  7
2000 209 14   6.8   3.3   33549.  342.  7
2000 209 15   7.0   2.6   33202.  341. 10
2000 209 16   6.7   3.5   42376.  351. 10
2000 209 17   7.2   2.2   36719.  343. 10
2000 209 18   6.9   2.7   42819.  339. 17
2000 209 19   6.8   2.8   41014.  334. 17
2000 209 20   6.9   2.6   50109.  334. 17
2000 209 21   4.6   3.3   97069.  342. 23
2000 209 22   5.5   3.9   64657.  351. 23
2000 209 23   5.1   4.7   53384.  359. 23
2000 210  0   5.3   5.0   32315.  360. 27
2000 210  1   5.8   5.2   31962.  358. 27
2000 210  2   6.2   6.5   37844.  360. 27
2000 210  3   6.3   6.4   40564.  355. 30
2000 210  4   7.6   5.7   34939.  354. 30
2000 210  5   8.0   6.5   36402.  360. 30
2000 210  6  11.3   8.5   49236.  366. 47
2000 210  7  19.3  14.2  117637.  424. 47
2000 210  8  18.4  16.4  108097.  407. 47
2000 210  9  17.5  20.8   83682.  402. 43
2000 210 10  22.7  25.2  100591.  425. 43
2000 210 11  19.8  29.0  118323.  440. 43
2000 210 12  18.6  21.8  162623.  446. 57
2000 210 13  21.8  15.3   71930.  454. 57
2000 210 14  19.9  12.5   88168.  454. 57
2000 210 15  20.0  10.2   52600.  466. 57
2000 210 16  18.5  12.1   58992.  469. 57
2000 210 17  16.7  16.0   50925.  452. 57
2000 210 18  14.3  20.2   72288.  450. 33
2000 210 19  14.8  19.1   62565.  455. 33
2000 210 20  12.8  20.5   63394.  451. 33
2000 210 21  12.8  15.0   92449.  449. 17
2000 210 22  13.5  10.9  115942.  450. 17
2000 210 23  14.5   7.5  131174.  469. 17
2000 211  0  15.0   5.3  116171.  474. 40
2000 211  1  13.8   9.0   55036.  481. 40
2000 211  2  13.3  11.5   35568.  474. 40
2000 211  3  13.0  11.2   37129.  459. 37
2000 211  4  12.4  12.7   44883.  455. 37
2000 211  5  13.4   9.0   37226.  460. 37
2000 211  6  13.1   9.0   33161.  462. 37
2000 211  7  13.6   5.9   30263.  464. 37
2000 211  8  13.7   5.4   34192.  454. 37
2000 211  9  12.4   6.9   40593.  458. 57
2000 211 10   9.6  11.5   54240.  459. 57
2000 211 11   9.3  11.2   41469.  459. 57
2000 211 12   6.8  13.3   48817.  464. 47
2000 211 13   4.4  12.1   29194.  468. 47
2000 211 14   3.9  14.0   27005.  467. 47
2000 211 15   3.7  14.4   29029.  465. 33
2000 211 16   5.5  11.3   28109.  461. 33
2000 211 17   4.2  12.7   27485.  453. 33
2000 211 18   4.5  10.8   21255.  451. 23
2000 211 19   5.1   8.8   16546.  450. 23
2000 211 20   5.4   7.1   12542.  451. 23
2000 211 21   5.5   5.3   13006.  453. 27
2000 211 22   5.4   5.1   17118.  453. 27
2000 211 23   5.2   4.7   18099.  453. 27
2000 212  0   5.3   4.2   29058.  454. 27
2000 212  1   5.6   4.4   19126.  451. 27
2000 212  2   5.8   4.3   16100.  453. 27
2000 212  3   5.5   4.2   36733.  442. 30
2000 212  4   5.4   3.9   48347.  433. 30
2000 212  5   5.5   3.8   49278.  433. 30
2000 212  6   5.7   3.8   41197.  433. 10
2000 212  7   6.1   3.9   41127.  436. 10
2000 212  8   6.2   3.9   43879.  441. 10
2000 212  9   5.6   3.6   72948.  423. 13
2000 212 10   6.4   3.9   49327.  428. 13
2000 212 11   5.6   3.7   54170.  430. 13
2000 212 12   5.5   3.5   59694.  432. 23
2000 212 13   5.1   3.1   40557.  443. 23
2000 212 14   4.2   2.9   88930.  429. 23
2000 212 15   4.3   3.0  102650.  426. 17
2000 212 16   4.7   3.0  103647.  417. 17
2000 212 17   4.8   3.2   84678.  425. 17
2000 212 18   5.1   3.2   91294.  412. 20
2000 212 19   5.0   3.0   76211.  414. 20
2000 212 20   5.0   3.3   80718.  411. 20
2000 212 21   5.1   3.0   83310.  410. 20
2000 212 22   5.1   3.4   99328.  408. 20
2000 212 23   5.2   3.6   99517.  409. 20
2000 213  0   5.3   3.8   89760.  415. 13
2000 213  1   5.3   3.7  105866.  406. 13
2000 213  2   5.9   4.4   78322.  422. 13
2000 213  3   6.1   4.7   64865.  428. 20
2000 213  4   6.5   5.1   65836.  425. 20
2000 213  5   6.4   5.4   66810.  428. 20
2000 213  6   7.1   5.1   63970.  412. 33
2000 213  7   7.0   5.1   58559.  408. 33
2000 213  8   6.9   5.8   55041.  413. 33
2000 213  9   6.9   4.8   55245.  405. 20
2000 213 10   6.7   4.4   50227.  401. 20
2000 213 11   6.5   3.9   51043.  384. 20
2000 213 12   6.1   3.6   53873.  381. 27
2000 213 13   6.0   3.6   40450.  387. 27
2000 213 14   5.7   3.9   53260.  377. 27
2000 213 15   5.8   4.5   24072.  374. 30
2000 213 16   6.5   7.9   30625.  389. 30
2000 213 17   7.8   9.5   27940.  398. 30
2000 213 18   8.7   8.1   35355.  394. 53
2000 213 19   6.2  15.9   43914.  405. 53
2000 213 20   6.7  16.8   64205.  416. 53
2000 213 21   9.0  17.8   70278.  416. 50
2000 213 22   8.9  11.3  108187.  427. 50
2000 213 23  12.3   4.0   91243.  441. 50
</pre><hr><HR>
<ADDRESS>
<table>
<tr>
<td>
If you have any questions about OMNIWeb Plus Interface,contact:<br>
<A HREF="mailto:Natalia.E.Papitashvili@nasa.gov">
Dr. Natalia Papitashvili</A>, Code 672, Greenbelt, MD 20771.
</ADDRESS>
</td></tr>
</table>
<HR>
<H6>Last Update: August 03, 2026, NEP.</H6>
</BODY>
</HTML>
