<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20170901 to 20170930</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2017 267 12   5.9  15.2   33556.  337. 10
2017 267 13   5.0  16.2   32783.  336. 10
2017 267 14   6.0  15.9   30402.  336. 10
2017 267 15   6.0  18.4   32216.  329. 17
2017 267 16   6.3  24.1   29902.  334. 17
2017 267 17   6.2  29.3   30296.  334. 17
2017 267 18   6.6  28.4   29021.  328. 23
2017 267 19   6.3  28.0   26989.  329. 23
2017 267 20   4.7  34.7   23683.  333. 23
2017 267 21   4.1  35.8   21683.  330. 27
2017 267 22   6.0  23.9   42536.  333. 27
2017 267 23   9.7   9.8   69433.  350. 27
2017 268  0   5.7   5.6  193601.  369. 23
2017 268  1   7.6   4.3  109347.  367. 23
2017 268  2   6.0   6.6   96739.  378. 23
2017 268  3   4.2   7.9   88328.  369. 23
2017 268  4   3.8   6.8   74128.  368. 23
2017 268  5   4.3   4.9   70023.  390. 23
2017 268  6   4.6   3.8   65980.  382. 10
2017 268  7   4.1   3.7   75419.  379. 10
2017 268  8   4.2   2.9   64861.  397. 10
2017 268  9   4.0   3.1   60200.  390.  7
2017 268 10   3.3   3.5   67184.  381.  7
2017 268 11   2.9   3.4   64118.  378.  7
2017 268 12   3.0   3.7   53144.  371.  3
2017 268 13   2.9   3.6   49691.  369.  3
2017 268 14   2.9   3.3   48125.  375.  3
2017 268 15   2.6   3.1   46851.  379.  3
2017 268 16   2.5   3.4   40301.  360.  3
2017 268 17   2.6   3.6   30568.  351.  3
2017 268 18   2.6   4.5   23431.  345.  3
2017 268 19   2.3   5.3   23327.  345.  3
2017 268 20   2.4   5.6   23290.  346.  3
2017 268 21   2.5   6.3   24093.  345.  3
2017 268 22   2.1   8.0   19761.  343.  3
2017 268 23   1.8   8.5   16273.  340.  3
2017 269  0   1.7   9.6   14129.  340.  3
2017 269  1   1.9  10.4   15062.  339.  3
2017 269  2   2.8   8.7   17196.  335.  3
2017 269  3   2.3   9.6   21772.  333.  7
2017 269  4   3.2   9.2   21831.  326.  7
2017 269  5   3.3   8.6   21053.  317.  7
2017 269  6   3.1   8.4   16431.  319. 13
2017 269  7   3.2   7.6   15556.  314. 13
2017 269  8   2.3   8.3   17943.  320. 13
2017 269  9   2.5   7.5   24197.  322. 10
2017 269 10   1.9   8.1   20722.  320. 10
2017 269 11   1.3  10.2   12193.  317. 10
2017 269 12   0.7  10.3   12427.  314.  3
2017 269 13   0.6  11.0   10968.  316.  3
2017 269 14   0.5  12.0   11651.  318.  3
2017 269 15   2.3  11.0   15253.  316.  0
2017 269 16   3.0  10.5   17401.  317.  0
2017 269 17   3.1  10.5   17564.  311.  0
2017 269 18   3.4  10.9   17429.  318.  3
2017 269 19   4.2  11.4   15959.  312.  3
2017 269 20   4.0  12.2   17780.  310.  3
2017 269 21   4.2  12.4   20635.  315. 20
2017 269 22   4.7  12.4   18202.  312. 20
2017 269 23   4.0  11.3   24907.  315. 20
2017 270  0   7.6  18.9   57376.  343. 30
2017 270  1   8.9  21.9   62281.  339. 30
2017 270  2   7.8  19.5   48277.  332. 30
2017 270  3   8.0  21.9   45800.  341. 27
2017 270  4   8.6  28.6   64261.  347. 27
2017 270  5  10.0  41.1   39848.  357. 27
2017 270  6   8.4  49.9   28334.  356. 47
2017 270  7  13.9  41.5   42032.  362. 47
2017 270  8  12.2  17.2  177317.  423. 47
2017 270  9   9.6  10.8  344772.  515. 40
2017 270 10   5.9   8.1  398798.  537. 40
2017 270 11   8.1   6.6  294482.  518. 40
2017 270 12  10.5   7.3  215702.  497. 37
2017 270 13  14.2   6.1  110814.  467. 37
2017 270 14   9.6   8.1  244886.  489. 37
2017 270 15   9.6   7.0  341628.  539. 37
2017 270 16  11.9   6.0  349972.  545. 37
2017 270 17  12.3   4.2  318504.  591. 37
2017 270 18  12.6   4.5  331264.  628. 57
2017 270 19  10.9   4.7  323191.  639. 57
2017 270 20  11.5   4.3  309787.  618. 57
2017 270 21  11.0   5.3  342137.  638. 63
2017 270 22  10.6   6.6  389842.  638. 63
2017 270 23  10.9   6.6  417269.  619. 63
2017 271  0  11.7   6.9  358616.  621. 53
2017 271  1  11.8   7.1  340991.  630. 53
2017 271  2  10.1   5.7  381710.  638. 53
2017 271  3   8.4   5.4  339898.  645. 63
2017 271  4   8.1   5.8  337849.  669. 63
2017 271  5   9.3   5.0  348110.  665. 63
2017 271  6   9.0   5.7  346339.  642. 67
2017 271  7   9.4   6.6  332544.  662. 67
2017 271  8   8.0   6.6  399123.  649. 67
2017 271  9   6.2   4.5  280768.  683. 47
2017 271 10   4.4   3.8  265716.  697. 47
2017 271 11   4.3   3.7  242309.  691. 47
2017 271 12   4.2   3.4  226115.  685. 37
2017 271 13   4.0   3.3  222768.  676. 37
2017 271 14   4.8   2.9  174807.  655. 37
2017 271 15   4.8   2.7  154146.  655. 40
2017 271 16   4.9   2.4  152780.  631. 40
2017 271 17   4.7   2.3  139813.  635. 40
2017 271 18   4.6   2.1  144654.  637. 37
2017 271 19   4.2   2.2  193609.  653. 37
2017 271 20   4.5   2.3  185390.  651. 37
2017 271 21   4.2   2.1  164450.  660. 47
2017 271 22   4.0   2.0  179980.  633. 47
2017 271 23   4.1   2.0  162132.  632. 47
2017 272  0   4.2   1.7  139255.  612. 30
2017 272  1   4.1   1.9  153973.  625. 30
2017 272  2   3.8   1.9  154389.  613. 30
2017 272  3   4.2   2.2  159108.  611. 23
2017 272  4   4.3   2.3  162060.  624. 23
2017 272  5   3.6   2.3  181324.  605. 23
2017 272  6   4.1   2.4  149981.  614. 23
2017 272  7   3.9   2.4  148661.  611. 23
2017 272  8   4.2   2.9  141745.  629. 23
2017 272  9   4.1   2.8  158774.  617. 27
2017 272 10   3.8   2.6  176569.  606. 27
2017 272 11   3.9   2.8  170917.  608. 27
2017 272 12   3.5   2.6  162271.  610. 33
2017 272 13   3.2   2.4  140591.  595. 33
2017 272 14   3.3   2.6  118542.  580. 33
2017 272 15   3.2   2.4  109091.  578. 17
2017 272 16   3.2   2.4  100826.  600. 17
2017 272 17   3.3   2.4   95215.  576. 17
2017 272 18   3.3   2.4   89707.  552. 20
2017 272 19   3.2   2.5   77463.  564. 20
2017 272 20   3.0   2.6   83454.  548. 20
2017 272 21   3.0   2.8   89719.  547. 27
2017 272 22   3.0   2.9   89690.  542. 27
2017 272 23   3.0   2.9   90215.  536. 27
2017 273  0   3.0   2.8   86054.  533. 20
2017 273  1   3.2   2.9   80615.  530. 20
2017 273  2   2.8   3.1   93835.  535. 20
2017 273  3   2.9   3.3   89658.  537. 27
2017 273  4   3.7   3.2   72927.  527. 27
2017 273  5   4.3   2.8   53390.  538. 27
2017 273  6   4.0   2.7   87793.  510. 33
2017 273  7   4.4   2.5   83366.  517. 33
2017 273  8   3.9   2.8   97941.  511. 33
2017 273  9   4.1   2.6  100292.  491. 20
2017 273 10   4.4   3.0   99064.  492. 20
2017 273 11   4.4   3.1   75730.  495. 20
2017 273 12   4.4   3.2   79012.  498. 33
2017 273 13   4.9   3.1   69574.  500. 33
2017 273 14   5.0   3.1   70211.  499. 33
2017 273 15   4.9   3.2   73926.  493. 40
2017 273 16   4.5   3.5   84906.  496. 40
2017 273 17   4.5   3.3   83898.  473. 40
2017 273 18   4.2   3.8   88858.  471. 23
2017 273 19   3.9   4.0   83273.  471. 23
2017 273 20   4.1   4.5   81275.  471. 23
2017 273 21   4.2   5.3   74755.  489. 30
2017 273 22   4.2   5.6   76169.  487. 30
2017 273 23   4.5   6.0   75388.  489. 30
</pre><hr><HR>
<ADDRESS>
<table>
<tr>
<td>
If you have any questions about OMNIWeb Plus Interface,contact:<br>
<A HREF="mailto:Natalia.E.Papitashvili@nasa.gov">
Dr. Natalia Papitashvili</A>, Code 672, Greenbelt, MD 20771.
</ADDRESS>
</td></tr>
</table>
<HR>
<H6>Last Update: August 03, 2026, NEP.</H6>
</BODY>
</HTML>
